1,0.0,9.7
2,0.118999721726885,9.7
3,-0.04155545838081796,9.7
4,0.04155545838081796,9.7
5,0.0,9.7
6,0.0,9.7
7,0.0,9.7
8,0.0,9.7
9,0.0,9.7
10,0.0,9.7
11,0.04155545838081796,9.7
12,0.0,9.7
13,0.4571100421889887,9.7
14,0.0,9.7
15,0.0,9.7
16,0.33244366704653777,9.7
17,0.0,9.7
18,0.0,9.7
19,0.0,9.7
20,0.15176776104298464,9.7
21,0.0,9.7
22,0.037941940260746834,9.7
23,0.0,9.7
24,0.0,9.7
25,-0.037941940260744135,9.7
26,0.037941940260744135,9.7
27,0.0,9.7
28,0.0,9.7
29,-0.037941940260744135,9.7
30,-0.037941940260746834,9.7
31,0.0,9.7
32,0.0,9.7
33,0.07588388052149096,9.7
34,0.037941940260744135,9.7
35,0.0,9.7
36,0.037941940260744135,9.7
37,0.037941940260744135,9.7
38,-0.037941940260744135,9.7
39,0.037941940260744135,9.7
40,-0.037941940260744135,9.7
41,0.0,9.7
42,0.0,9.7
43,0.0,9.7
44,0.0,9.7
45,0.0,9.7
46,0.0,9.7
47,-0.037941940260744135,9.7
48,0.0,9.7
49,0.0,9.7
50,0.037941940260744135,9.7
51,0.037941940260744135,9.7
52,-0.03636102608321313,9.7
53,0.0,9.7
54,-0.041555458380815,9.7
55,-0.04155545838081796,9.7
56,0.0,9.7
57,0.0,9.7
58,0.041555458380815,9.7
59,0.0,9.7
60,0.0,9.7
61,0.0,9.7
62,0.0,9.7
63,0.0,9.7
64,0.0,9.7
65,0.0,9.7
66,0.1138258207822405,9.7
67,0.15866629563584758,9.7
68,0.0,9.7
69,0.037941940260746834,9.7
70,0.037941940260746834,9.7
71,0.0,9.7
72,0.0,9.7
73,0.0,9.7
74,0.0,9.7
75,0.0,9.7
76,0.0,9.7
77,0.0,9.7
78,0.0,9.7
79,0.0,9.7
80,0.037941940260746834,9.7
81,0.07588388052149367,9.7
82,0.0,9.7
83,0.0,9.7
84,0.0,9.7
85,0.0,9.7
86,0.037941940260746834,9.7
87,-0.037941940260746834,9.7
88,-0.037941940260746834,9.7
89,0.0,9.7
90,-0.037941940260746834,9.7
91,-0.037941940260746834,9.7
92,0.037941940260746834,9.7
93,0.037941940260746834,9.7
94,0.037941940260746834,9.7
95,-0.037941940260746834,9.7
96,0.0,9.7
97,0.0,9.7
98,0.0,9.7
99,-0.0396665739089626,9.7
100,0.0,9.7
101,-0.037941940260746834,9.7
102,-0.0396665739089626,9.7
103,0.0,9.7
104,-0.037941940260746834,9.7
105,0.0,9.7
106,-0.037941940260746834,9.7
107,0.037941940260746834,9.7
108,0.0,9.7
109,0.0,9.7
110,-0.037941940260746834,9.7
111,0.037941940260746834,9.7
112,0.0,9.7
113,0.0,9.7
114,0.0,9.7
115,0.0,9.7
116,0.0,9.7
117,0.0,9.7
118,0.0,9.7
119,0.037941940260746834,9.7
120,0.037941940260746834,9.7
121,0.0,9.7
122,0.15176776104298464,9.7
123,0.0,9.7
124,0.0,9.7
125,-0.037941940260746834,9.7
126,0.037941940260746834,9.7
127,0.037941940260746834,9.7
128,0.0,9.7
129,-0.037941940260746834,9.7
130,0.0,9.7
131,0.0,9.7
132,0.0,9.7
133,0.0,9.7
134,-0.037941940260746834,9.7
135,0.0,9.7
136,0.0,9.7
137,0.0,9.7
138,0.2776660173627354,9.7
139,0.0,9.7
140,0.0793331478179252,9.7
141,0.0047948605824020725,9.7
142,0.037941940260746834,9.7
143,0.037941940260746834,9.7
144,0.0,9.7
145,0.0,9.7
146,-0.037941940260746834,9.7
147,0.037941940260746834,9.7
148,0.0,9.7
149,0.0,9.7
150,0.0,9.7
151,0.0,9.7
152,0.0,9.7
153,0.34147746234671883,9.7
154,0.10908307824964456,9.7
155,0.6070710441719414,9.7
156,0.1138258207822405,9.7
157,0.2276516415644756,9.7
158,0.0,9.7
159,-0.037941940260749527,9.7
160,-0.037941940260749527,9.7
161,-0.037941940260744135,9.7
162,0.037941940260744135,9.7
163,0.0,9.7
164,-0.037941940260749527,9.7
165,-0.07588388052149367,9.7
166,0.0,9.7
167,0.07588388052149367,9.7
168,0.5311871636504503,9.7
169,0.5311871636504449,9.7
170,0.41736134286820714,9.7
171,-0.07588388052149367,9.7
172,0.0,9.7
173,0.0,9.7
174,0.0,9.7
175,0.0,9.7
176,0.0,9.7
177,0.037941940260749527,9.7
178,0.0,9.7
179,0.0,9.7
180,0.0,9.7
181,-0.037941940260749527,9.7
182,0.0,9.7
183,0.0,9.7
184,-0.03966657390895978,9.7
185,0.0,9.7
186,0.0,9.7
187,0.0,9.7
188,0.0,9.7
189,0.0,9.7
190,0.23799944345377,9.7
191,0.07588388052149367,9.7
192,-0.037941940260744135,9.7
193,0.037941940260744135,9.7
194,-0.037941940260744135,9.7
195,-0.037941940260744135,9.7
196,-0.037941940260744135,9.7
197,0.0,9.7
198,0.037941940260744135,9.7
199,0.0,9.7
200,0.0,9.7
201,0.0,9.7
202,-0.037941940260744135,9.7
203,0.0,9.7
204,-0.037941940260744135,9.7
205,-0.03966657390895978,9.7
206,0.03966657390895978,9.7
207,-0.03966657390895978,9.7
208,0.0,9.7
209,0.0,9.7
210,0.0,9.7
211,0.0,9.7
212,-0.037941940260744135,9.7
213,0.0,9.7
214,0.0,9.7
215,0.0,9.7
216,-0.037941940260744135,9.7
217,0.0,9.7
218,-0.037941940260744135,9.7
219,-0.037941940260744135,9.7
220,0.037941940260744135,9.7
221,-0.037941940260744135,9.7
222,0.0,9.7
223,0.037941940260744135,9.7
224,0.0,9.7
225,0.037941940260744135,9.7
226,0.0,9.7
227,0.18970970130373147,9.7
228,0.037941940260744135,9.7
229,-0.037941940260744135,9.7
230,0.0,9.7
231,0.0,9.7
232,0.0,9.7
233,0.0,9.7
234,0.0,9.7
235,0.0,9.7
236,-0.037941940260744135,9.7
237,0.037941940260744135,9.7
238,0.0,9.7
239,0.0,9.7
240,-0.037941940260744135,9.7
241,0.0,9.7
242,0.0,9.7
243,0.0,9.7
244,0.0,9.7
245,0.0,9.7
246,-0.037941940260744135,9.7
247,0.037941940260744135,9.7
248,0.037941940260744135,9.7
249,-0.03966657390895978,9.7
250,0.0,9.7
251,0.0,9.7
252,0.0,9.7
253,0.0,9.7
254,0.037941940260744135,9.7
255,0.037941940260744135,9.7
256,-0.037941940260744135,9.7
